Text;ADJ;ADVB;INTJ;NOUN;PREP;VERB
в бледном свете молнии кажется, что ее черные шелка светятся. в темных волосах зажглась корона. она внезапно обнимает его... из дальних кварталов, с дальних площадей и улиц несется возрастающий вой прибывающей толпы. кажется, сама грозовая ночь захлебнулась этим воем, этим свистом бури, всхлипываньем волн, бьющих в берег, в дрожащем, матовом, пресыщенном грозою блеске;0.10606060606060606;0.015151515151515152;0.0;0.30303030303030304;0.09090909090909091;0.07575757575757576
внезапно выпрямляясь, отталкивает его от себя;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.14285714285714285
он остается один, в непроглядном мраке, между прибоем моря и хлынувшей над ним на площадь толпы;0.1111111111111111;0.0;0.0;0.2777777777777778;0.2222222222222222;0.05555555555555555
она поднимается по ступеням и вступает на площадь. дикий вой;0.09090909090909091;0.0;0.0;0.2727272727272727;0.18181818181818182;0.18181818181818182
несется в толпе и кричит на бегу, как бы подхваченный ветром;0.0;0.0;0.0;0.25;0.16666666666666666;0.16666666666666666
появляются новые факелы, распространяя дымный красноватый свет. высокая фигура в черном на одной из ступеней террасы;0.2222222222222222;0.0;0.0;0.3888888888888889;0.16666666666666666;0.05555555555555555
рев и визг в толпе;0.0;0.0;0.0;0.6;0.2;0.0
поднимает руку, указывая на короля. толпа разрывает воздух воплем. в эту минуту рядом с черной фигурой появляется дочь зодчего. она стоит молча и неподвижно смотрит на толпу;0.06451612903225806;0.06451612903225806;0.0;0.3548387096774194;0.12903225806451613;0.16129032258064516
вдруг прорывается женский вопль:;0.2;0.2;0.0;0.2;0.0;0.2
подхватывая, раскатываются по площади;0.0;0.0;0.0;0.2;0.2;0.2
черная фигура заговорщика исчезает. дочь зодчего медленно поднимается по ступеням на террасу. толпа затихает;0.0625;0.0625;0.0;0.4375;0.125;0.1875
слишком обыденный, чтобы ясно слышать его, говорит;0.1111111111111111;0.2222222222222222;0.0;0.0;0.0;0.2222222222222222
где-то в толпе мелькает красный колпак шута, и слышен сдержанный хохот его, покрываемый шипеньем. дочь зодчего появляется на террасе и останавливается в нескольких шагах от короля. толпа совершенно безмолвна. над городом, как бы умершим от восторга ожидания, возвышаются только двое: она и король;0.05660377358490566;0.03773584905660377;0.0;0.3018867924528302;0.11320754716981132;0.07547169811320754
прерывает молчание низким и грудным голосом, который медленно несется сверху, как вздох благовеста;0.2;0.13333333333333333;0.0;0.26666666666666666;0.0;0.13333333333333333
молчание;0.0;0.0;0.0;1.0;0.0;0.0
молчание. голос становится ярче и тревожнее, как в последний раз вспыхнувший костер;0.21428571428571427;0.0;0.0;0.2857142857142857;0.07142857142857142;0.07142857142857142
молчание не нарушается ни одним звуком. бледнеет красная полоска зари. дочь зодчего двинулась вперед. на расстоянии одного шага от короля она опускается на колени и прикасается устами к королевской мантии, складками лежащей на полу;0.10526315789473684;0.02631578947368421;0.0;0.3684210526315789;0.13157894736842105;0.13157894736842105
она поднимается с бледным лицом и глухо говорит сверху;0.1111111111111111;0.2222222222222222;0.0;0.1111111111111111;0.1111111111111111;0.2222222222222222
и покорным движением, спокойная, садится у ног его, обняв гигантские колени;0.21428571428571427;0.0;0.0;0.21428571428571427;0.07142857142857142;0.07142857142857142
она кажется теперь ребенком у ног царственного отца;0.125;0.125;0.0;0.375;0.125;0.0
толпа все еще очарована;0.25;0.0;0.0;0.25;0.0;0.0
носятся удивленные шопоты;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333
женщины тихо плачут;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.3333333333333333
шут пробирается сквозь толпу к морю — с удочкой и узелком;0.0;0.0;0.0;0.45454545454545453;0.2727272727272727;0.09090909090909091
красный колпак его дрожит от ветра;0.16666666666666666;0.0;0.0;0.3333333333333333;0.16666666666666666;0.16666666666666666
бормочет;0.0;0.0;0.0;0.0;0.0;1.0
спускается к морю и уходит во мрак — искать свою лодку. плачет ребенок. испуганно баюкает его нищая мать, но плач не смолкает. тогда нищая пронзительно вопит, поднимая ребенка над толпой;0.02857142857142857;0.08571428571428572;0.0;0.22857142857142856;0.08571428571428572;0.2
присоединяется;0.0;0.0;0.0;0.0;0.0;1.0
смятение. на сцену, со стороны моря, бегут люди, впереди стремительно бежит золотой;0.0625;0.125;0.0;0.3125;0.125;0.125
кричит;0.0;0.0;0.0;0.0;0.0;1.0
вдали взвивается ракета, за ней другая, — ракеты летят все чаще;0.15384615384615385;0.07692307692307693;0.0;0.23076923076923078;0.07692307692307693;0.15384615384615385
на ступени террасы выскакивает черный — костлявый, как птица;0.1;0.0;0.0;0.4;0.1;0.1
из мрака снизу появляется поэт. его восторженное лицо горит над площадью. на один миг он останавливается среди толпы;0.1;0.05;0.0;0.3;0.2;0.15
он начинает свое последнее восхождение по ступеням террасы. с каждым шагом его растет ярость толпы. с каждым шагом дочь зодчего сверху приветствует его взорами;0.15384615384615385;0.11538461538461539;0.0;0.3076923076923077;0.11538461538461539;0.11538461538461539
восходя;0.0;0.0;0.0;0.0;0.0;0.0
у ног короля;0.0;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0
выше;0.0;1.0;0.0;0.0;0.0;0.0
еще выше;0.0;0.5;0.0;0.0;0.0;0.0
на последней ступени;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
в тот же миг разъяренная толпа хлынула на ступени за поэтом. снизу расшатываются колонны. вой и крики. терраса рушится, увлекая за собою короля, поэта, дочь зодчего, часть народа. ясно видно, как в красном свете факелов люди рыщут внизу, разыскивая трупы, поднимают каменный осколок мантии, каменный обломок торса, каменную руку. слышатся крики ужаса: «статуя! — каменный истукан! — где король?»;0.08974358974358974;0.05128205128205128;0.0;0.358974358974359;0.0641025641025641;0.07692307692307693
